-15,63,14
-18,61,16
-20,61,15
-18,61,17
-16,61,15
-16,60,14
-15,61,13
-15,66,11
-16,67,9
-9,65,13
-10,65,16
-14,65,18
-16,63,20
-16,63,24
-17,60,27
-19,57,25
-19,53,18
-16,55,15
-5,59,10
-1,62,9
5,61,9
6,60,10
5,60,15
5,61,16
6,61,20
4,62,20
0,64,19
-2,64,19
-2,62,18
0,61,18
1,59,16
1,57,15
-2,57,14
-2,59,14
-2,63,18
-2,64,22
-1,64,22
2,63,20
3,62,18
4,61,14
3,61,13
2,63,16
0,64,18
-1,63,20
-2,62,20
-5,60,19
-6,59,20
-8,58,20
-8,57,20
-6,56,23
-7,56,24
-11,59,28
-13,60,28
-14,59,28
-17,59,28
-19,55,23
-18,55,23
-18,52,21
-23,51,23
-26,51,23
-35,52,24
-41,52,25
-45,55,25
-47,57,24
-50,59,18
-50,57,16
-47,51,10
-49,49,6
-55,47,-1
-53,46,1
-57,37,0
-61,33,-5
-62,19,-8
-59,15,-10
-54,7,-7
-56,6,-9
-56,1,-7
-58,0,-7
-61,2,-12
-60,4,-11
-58,3,-14
-64,2,-14
-63,-3,-13
-59,-11,-21
-54,-15,-20
-56,-11,-24
-58,-5,-20
-36,-5,-26
-44,-1,-33
-56,12,-16
-44,12,-15
-53,20,-17
-68,22,-17
-89,24,-29
-74,17,-23
-67,19,-21
-61,22,-17
-69,25,-19
-66,25,-18
-61,18,-7
-60,16,8
-67,16,13
-83,16,17
-85,19,16
-80,21,7
-71,17,3
-70,10,-5
-68,8,7
-65,8,12
-63,1,12
-61,-1,11
-53,-9,3
-41,-11,0
-47,-8,1
-33,-12,10
-32,-14,13
-36,-7,21
-46,3,27
-51,13,31
-47,13,34
-48,16,35
-44,24,37
-37,28,39
-46,45,47
-48,47,49
-50,47,46
-55,43,42
-54,36,43
-53,39,48
-64,38,47
-55,35,44
-61,41,51
-59,42,47
-55,42,48
-49,41,48
-35,35,41
-34,33,37
-35,22,24
-43,17,27
-40,15,38
-40,13,42
-38,12,49
-38,14,52
-40,15,50
-41,19,46
-44,20,45
-58,18,52
-63,18,54
-61,11,45
-56,6,47
-43,-6,44
-34,-10,43
-28,-18,50
-27,-24,45
-6,-28,43
-13,-26,36
-40,0,45
-37,6,38
-32,10,33
-32,13,37
-30,19,41
-33,23,39
-44,37,39
-49,40,36
-55,38,52
-43,36,54
-38,33,48
-27,47,45
-28,49,48
-25,48,47
-21,50,45
-26,47,41
-26,48,33
-26,51,40
-27,54,39
-33,50,34
-36,53,41
-40,55,31
-38,54,30
-41,51,29
-43,48,25
-49,50,17
-49,49,16
-48,49,22
-45,50,23
-41,50,25
-28,46,20
-24,49,12
-36,54,4
-38,55,7
-39,54,11
-41,55,14
-45,58,17
-46,58,17
-40,60,16
-39,63,16
-33,63,20
-29,63,24
-35,60,26
-34,55,27
-20,51,15
-20,50,3
-31,47,-25
-42,39,-37
-60,30,-40
-63,30,-35
-53,34,-17
-44,44,-9
-54,55,0
-33,52,11
-30,52,10
-57,50,-7
-58,43,-17
-34,36,-21
-23,34,-7
-10,40,33
-25,49,43
-49,47,32
-38,49,38
-30,46,40
-27,43,35
-34,42,18
-40,45,20
-44,45,18
-44,45,15
-50,48,10
-55,51,7
-45,56,6
-36,59,10
-33,58,13
-35,52,17
-38,50,17
-42,45,14
-44,44,12
-43,42,8
-42,44,8
-44,48,10
-46,48,9
-58,42,5
-69,31,-1
-68,40,5
-53,48,37
-68,50,25
-66,51,16
-50,46,9
-40,41,9
-25,32,9
-20,32,12
-26,32,13
-34,37,13
-34,41,12
-53,54,13
-69,55,15
-68,49,26
-61,42,26
-50,36,19
-48,35,14
-44,37,10
-45,38,8
-49,40,5
-51,40,4
-56,44,3
-57,41,4
-56,35,5
-55,35,7
-55,39,10
-55,42,11
-53,44,9
-53,45,9
-49,42,9
-46,40,10
-49,41,12
-50,42,13
-50,41,12
-46,42,10
-48,42,10
-50,42,11
-48,42,13
-43,44,13
-41,44,11
-45,47,13
-41,46,13
-47,47,12
-45,47,11
-46,48,18
-43,49,21
-48,46,12
-54,47,7
-53,46,5
-38,47,19
-27,46,35
-31,44,35
-28,42,33
-25,41,27
-27,41,21
-29,43,22
-37,46,17
-50,46,12
-55,48,12
-56,48,21
-52,47,23
-47,46,17
-43,45,16
-41,47,16
-39,46,17
-36,46,19
-36,46,19
-45,48,15
-47,48,13
-44,46,14
-43,46,13
-44,47,11
-44,48,16
-45,48,17
-43,48,16
-37,48,17
-37,48,17
-37,48,18
-40,48,17
-40,48,18
-37,47,18
-39,47,17
-42,46,17
-44,46,17
-46,45,17
-46,45,17
-44,46,16
-44,46,15
-43,46,16
-42,46,16
-42,46,15
-43,47,15
-43,47,16
-42,47,16
-42,47,16
-43,47,16
-43,47,16
-44,47,16
-43,46,15
-43,46,15
-43,46,15
-44,46,15
-44,46,15
-44,46,16
-44,46,15
-44,46,15
-43,46,15
-43,46,16
-43,46,16
-44,46,15
-43,46,16
-44,46,15
-42,46,16
-43,46,15
-43,46,16
-43,46,16
-43,46,16
-43,46,15
-43,46,16
-43,46,16
-43,46,16
-43,46,16
-43,46,15
-43,47,15
-43,47,15
-43,46,15
-43,47,15
-43,47,16
-43,47,16
-43,47,15
-43,47,16
-43,47,15
-42,47,16
-42,47,16
-42,47,16
-43,47,16
-43,46,16
-43,47,16
-43,47,16
-43,47,16
-43,47,16
-43,46,16
-43,46,16
-43,46,16
-43,46,16
-43,46,16
-43,46,16
-43,46,17
-44,46,16
-44,46,16
-43,46,16
-43,45,16
-44,45,16
-44,45,16
-43,45,16
-43,45,16
-44,46,16
-44,46,16
-44,46,16
-44,46,16
-44,45,16
-44,45,15
-44,45,15
-44,45,15
-44,46,15
-44,46,16
-44,46,16
-45,46,17
-45,46,16
-45,46,16
-44,45,15
-44,45,15
-44,45,15
-44,46,15
-44,46,15
-43,46,15
-43,46,15
-44,46,15
-44,46,15
-44,46,15
-43,46,15
-43,47,15
-44,47,15
-43,46,15
-43,46,15
-44,46,16
-44,46,15
-44,46,15
-43,46,15
-44,46,15
-43,46,15
-44,46,15
-44,46,15
-44,46,15
-44,46,15
-44,46,15
-44,46,15
-43,46,15
-44,46,15
-44,46,15
-44,46,15
-44,46,15
-44,46,15
-44,46,15
-44,46,15
-44,46,15
-44,46,15
-44,46,15
-44,45,15
-44,46,15
-44,46,15
-44,46,15
-44,46,15
-43,46,15
-43,46,15
-43,46,15
-44,46,15
-44,46,15
-43,46,15
-43,46,15
-44,46,15
-44,46,15
-44,46,15
-44,46,15
-44,46,15
-44,46,15
-44,46,15
-44,46,15
-44,45,15
-44,45,14
-44,46,14
-45,46,15
-45,46,15
-45,46,15
-45,46,15
-44,46,15
-44,46,14
-44,46,14
-45,46,14
-45,46,15
-44,46,15
-44,46,15
-45,45,15
-45,45,15
-44,45,15
-44,45,15
-44,45,16
-44,46,16
-44,46,15
-44,45,15
-44,45,15
-44,45,15
-44,45,15
-44,45,15
-44,46,16
-44,46,16
-44,46,16
-44,45,16
-44,45,15
-44,45,15
-44,45,16
-45,46,16
-44,45,16
-44,45,16
-44,45,15
-44,45,15
-44,46,16
-44,46,16
-44,46,15
-44,45,15
-44,45,15
-45,45,15
-45,45,15
-45,45,15
-45,45,15
-44,45,15
-45,45,15
-45,45,15
-45,46,15
-44,45,15
-45,45,15
-44,45,15
-44,45,14
-44,45,15
-44,46,15
-44,46,15
-44,46,15
-44,46,15
-44,45,15
-44,46,15
-44,46,14
-44,47,14
-45,47,16
-45,46,16
-44,45,15
-43,45,14
-41,46,14
-40,46,14
-41,47,15
-42,47,16
-46,46,17
-47,44,15
-46,45,14
-42,45,12
-40,46,12
-40,47,13
-40,48,14
-42,48,13
-42,47,13
-43,47,13
-43,46,13
-44,46,11
-43,46,10
-42,46,8
-41,47,8
-42,51,8
-42,53,9
-41,54,11
-40,53,12
-39,51,11
-41,51,10
-44,51,9
-45,51,8
-45,51,8
-42,51,8
-41,50,9
-40,50,9
-41,50,9
-42,50,9
-42,49,9
-42,49,9
-41,49,10
-42,49,9
-42,49,9
-41,49,9
-41,49,10
-42,50,10
-42,50,11
-42,49,11
-42,49,11
-43,49,11
-43,49,10
-42,49,10
-42,48,10
-42,48,11
-41,48,11
-41,48,11
-42,49,13
-43,48,13
-44,47,15
-45,47,15
-46,46,13
-46,46,13
-44,46,12
-43,45,12
-42,46,12
-42,46,12
-42,47,13
-42,47,13
-42,48,13
-41,48,13
-40,48,13
-39,49,13
-38,50,13
-38,50,14
-38,50,14
-40,49,15
-40,49,15
-41,49,14
-41,48,14
-40,48,14
-41,48,14
-41,48,14
-41,48,14
-42,48,14
-42,48,14
-43,48,14
-43,48,15
-42,47,14
-42,47,13
-43,47,14
-43,47,14
-43,46,14
-44,46,14
-44,46,14
-44,46,14
-44,45,14
-43,45,13
-43,45,13
-43,45,13
-43,45,13
-44,46,13
-43,47,12
-42,49,12
-41,49,12
-42,49,13
-45,50,14
-49,48,14
-49,46,13
-47,43,11
-46,44,10
-44,46,8
-44,47,8
-43,48,9
-43,49,11
-43,49,14
-43,49,15
-43,47,13
-43,46,12
-43,46,11
-44,47,10
-44,47,10
-45,46,11
-45,46,11
-44,46,12
-45,46,12
-44,46,11
-43,46,12
-42,46,11
-43,46,11
-44,47,11
-44,47,11
-44,47,12
-44,47,13
-44,47,12
-44,47,11
-44,46,11
-45,47,11
-43,46,11
-43,47,11
-44,47,11
-45,47,12
-44,47,12
-44,48,11
-44,47,11
-44,47,11
-44,47,11
-44,47,11
-44,47,11
-44,47,11
-44,47,11
-43,47,11
-43,47,11
-43,48,11
-43,48,11
-43,48,12
-43,48,11
-44,48,11
-44,47,11
-43,48,11
-42,48,11
-42,47,11
-41,47,12
-41,48,12
-41,48,12
-41,49,12
-41,48,12
-41,48,12
-42,48,12
-42,48,12
-42,48,13
-42,48,12
-41,47,12
-42,47,12
-43,47,12
-43,48,12
-45,50,11
-47,49,12
-47,46,13
-46,45,12
-44,45,10
-45,46,8
-45,47,8
-44,48,10
-44,48,11
-43,48,14
-42,48,14
-41,47,13
-41,47,12
-42,47,11
-42,47,11
-42,47,12
-42,47,12
-42,48,12
-42,48,12
-43,48,13
-43,48,13
-43,47,13
-43,47,13
-44,48,12
-44,48,12
-42,47,13
-43,47,13
-43,47,13
-44,47,13
-43,47,13
-43,47,13
-43,47,13
-42,47,13
-42,47,13
-43,47,13
-43,47,13
-43,47,13
-44,47,13
-43,47,12
-43,47,12
-43,47,13
-43,47,13
-43,47,13
-43,47,13
-43,48,13
-44,47,13
-43,47,14
-43,47,14
-43,47,13
-44,47,13
-43,47,13
-44,47,13
-43,47,14
-43,47,13
-43,47,13
-42,47,13
-43,47,13
-43,47,13
-43,47,13
-43,47,13
-43,47,13
-43,47,13
-43,47,13
-43,47,13
-43,47,13
-43,47,13
-43,47,13
-43,47,13
-43,47,13
-42,47,12
-43,48,13
-43,47,13
-42,48,13
-42,48,13
-43,48,13
-42,48,13
-42,47,13
-42,48,13
-43,48,12
-43,47,13
-42,48,13
-42,48,13
-42,48,12
-42,48,13
-42,48,13
-42,48,13
-41,48,13
-42,48,13
-41,49,13
-42,48,13
-41,48,14
-42,48,13
-42,48,13
-44,49,16
-41,50,14
-43,48,13
-40,48,14
-40,48,12
-39,48,13
-41,48,15
-42,48,14
-44,48,12
-44,48,12
-42,48,12
-42,48,12
-44,48,12
-43,48,13
-47,48,12
-48,48,12
-43,48,16
-42,48,19
-43,49,15
-45,48,10
-45,48,15
-37,48,21
-31,47,25
-30,47,22
-30,47,23
-29,47,23
-31,47,22
-39,49,24
-42,48,21
-43,49,16
-41,49,16
-40,48,17
-38,48,15
-42,49,13
-45,51,15
-40,50,16
-42,50,13
-40,51,15
-43,50,13
-44,50,8
-38,49,12
-33,49,14
-45,51,5
-51,52,11
-45,50,11
-41,49,12
-45,50,10
-44,49,11
-34,48,14
-33,49,11
-37,50,12
-36,51,14
-36,53,16
-36,53,18
-38,51,16
-38,50,15
-40,49,14
-39,49,14
-38,50,14
-38,51,14
-38,52,14
-37,51,13
-36,51,13
-35,50,13
-38,51,14
-43,52,13
-43,52,13
-41,51,13
-40,51,13
-40,49,13
-41,50,13
-38,49,12
-36,50,12
-39,50,12
-38,50,12
-36,50,11
-36,51,11
-35,51,12
-35,52,12
-38,51,12
-41,51,12
-42,50,12
-43,49,10
-42,48,9
-39,49,8
-39,49,8
-39,50,8
-39,50,9
-39,50,9
-39,49,9
-40,49,7
-39,49,7
-39,50,6
-39,51,5
-41,52,2
-43,53,2
-44,52,0
-42,51,-2
-40,52,-3
-39,53,-3
-41,53,-2
-40,53,-1
-40,54,-1
-39,54,-1
-39,55,-1
-38,54,-2
-37,53,-3
-36,53,-2
-37,53,-2
-39,53,-2
-40,52,-2
-40,52,-2
-41,52,-3
-41,52,-3
-41,52,-3
-41,52,-3
-41,52,-2
-42,51,-2
-42,51,-2
-42,52,-1
-44,52,-2
-44,51,-1
-45,51,0
-46,50,2
-43,46,5
-41,45,6
-42,46,7
-42,46,7
-41,46,7
-41,46,7
-40,47,8
-40,49,9
-41,53,11
-41,54,12
-37,53,14
-36,52,15
-34,51,12
-34,52,11
-33,53,9
-34,53,9
-35,54,10
-36,53,11
-37,52,13
-37,52,13
-38,52,14
-40,52,13
-39,52,13
-38,50,13
-38,51,14
-39,51,14
-40,51,15
-39,53,15
-39,52,16
-37,49,15
-36,48,14
-38,49,14
-37,50,14
-37,50,16
-38,50,17
-38,49,15
-37,49,14
-34,51,12
-33,53,13
-32,57,16
-32,59,17
-35,57,14
-33,55,11
-32,54,11
-30,55,12
-30,55,12
-31,55,11
-31,55,10
-33,55,9
-34,54,9
-36,53,8
-36,52,7
-36,52,6
-36,52,6
-37,52,6
-38,52,7
-39,52,7
-40,52,6
-42,51,5
-42,51,4
-41,51,1
-40,51,1
-38,52,0
-37,54,2
-37,54,4
-39,54,7
-39,53,7
-39,52,7
-40,51,6
-42,52,5
-43,52,5
-43,51,5
-43,51,6
-44,50,6
-43,49,7
-42,50,8
-42,50,8
-41,51,8
-40,50,8
-40,49,8
-39,49,7
-40,49,6
-41,47,5
-42,47,5
-45,48,4
-46,48,4
-46,47,4
-44,47,4
-40,47,5
-40,49,6
-39,52,8
-39,53,9
-39,54,11
-38,53,10
-39,50,8
-41,50,7
-43,50,8
-43,49,9
-45,52,10
-47,54,11
-48,54,10
-47,52,11
-46,45,11
-46,42,10
-45,40,9
-44,41,9
-44,42,9
-44,46,11
-45,48,12
-46,51,16
-44,48,17
-40,42,16
-40,42,15
-41,46,11
-42,48,10
-41,51,12
-40,51,13
-39,49,14
-40,49,13
-39,50,12
-39,51,12
-37,52,11
-36,53,13
-36,54,13
-38,53,13
-38,53,13
-38,51,12
-36,50,12
-36,49,12
-37,50,11
-38,51,10
-38,51,11
-38,51,11
-39,51,12
-39,52,14
-40,52,13
-42,51,11
-44,51,12
-46,50,11
-46,51,12
-46,51,12
-45,49,12
-40,47,10
-39,47,9
-38,47,8
-37,49,8
-37,49,9
-38,51,12
-39,51,13
-40,51,14
-41,51,13
-41,51,12
-40,51,12
-41,49,12
-40,49,12
-40,49,12
-40,49,12
-41,49,13
-41,49,13
-42,48,13
-42,47,13
-42,47,12
-42,47,12
-42,47,13
-42,47,13
-42,47,12
-42,47,12
-42,47,12
-43,48,12
-43,48,12
-43,49,12
-43,49,12
-42,49,11
-42,48,11
-42,48,10
-41,48,10
-41,48,11
-42,49,10
